id,name,testcycleid,versionid
099dc275-1c9f-474c-b804-152cc0cc816a,[TF95] Shopping Cart V,424c36e5-f772-4627-872f-a6e9b707e367,10015
92cd11a3-2e22-4892-9d73-9710967478a9,[TF97] User Account V,424c36e5-f772-4627-872f-a6e9b707e367,10015
ac5a733f-b22c-4abd-b7ca-5d9015b6cf09,[TF98] User Management V,424c36e5-f772-4627-872f-a6e9b707e367,10015
819109f0-bcdc-4b3b-8606-5b5e8fa711be,[TF99] Webservices configuration,424c36e5-f772-4627-872f-a6e9b707e367,10015
da1c2fac-9581-4e28-a03b-fea19e0ec0a4,[TF100] Design Validation - PM & AM,424c36e5-f772-4627-872f-a6e9b707e367,10015
d4da1f13-3d68-4674-91df-975775bc3539,[TF101] Pre-UAT Validation - SM,424c36e5-f772-4627-872f-a6e9b707e367,10015
9a96faef-4098-4bb9-9a0b-dfcb0c97a0a3,[TF103] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
73a0379b-3397-4427-bd01-a3d894567231,[TF104] RELEASE 2.5,424c36e5-f772-4627-872f-a6e9b707e367,10015
5ba895ba-e493-4500-8ffc-afddd3711956,[TF107] [SIT 2.5] New functionalities,424c36e5-f772-4627-872f-a6e9b707e367,10015
a761f6c1-3940-452d-82fb-4211ee2a4ce9,[TF108] [SIT 2.5] Legacy,424c36e5-f772-4627-872f-a6e9b707e367,10015
a04ec0cf-40fb-4e3a-9d1c-56e0a1c2df74,[TF109] [SIT 2.5] DevOps Tests,424c36e5-f772-4627-872f-a6e9b707e367,10015
a58799e9-7b5c-422a-ad54-1ba67877f859,[TF110] [SIT 2.5] DV Test Cases,424c36e5-f772-4627-872f-a6e9b707e367,10015
3aad9ee1-b4e9-4347-8595-433e24d4a5b3,[TF111] RELEASE 2.6,424c36e5-f772-4627-872f-a6e9b707e367,10015
14bb293c-fb45-41ae-92f5-31df00c16035,[TF113] [UAT 2.5] Puerto Rico,424c36e5-f772-4627-872f-a6e9b707e367,10015
eeefcc02-e30d-4822-bc49-73f904fa2c03,[TF114] [UAT 2.5] Canada,424c36e5-f772-4627-872f-a6e9b707e367,10015
4aa4b4e1-cc0f-4cb2-895e-100a2c2b038b,[TF115] [UAT 2.5] US Retail,424c36e5-f772-4627-872f-a6e9b707e367,10015
7e89860c-16ec-4b57-868d-c9d1c3961b08,[TF116] UAT Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
0322437f-a8af-4e93-9c9c-a690f227fdec,[TF117] [SIT 2.6] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
409dabd3-5733-4d4d-87ed-6464a74ea7df,[TF118] DV 2.6,424c36e5-f772-4627-872f-a6e9b707e367,10015
ace4058c-c0ef-414f-a1fb-0ed1a854866e,[TF119] MOI,424c36e5-f772-4627-872f-a6e9b707e367,10015
ae5e3a26-2801-43d2-89e3-d281d6e38ebe,[TF121] DV SIT 2.6,424c36e5-f772-4627-872f-a6e9b707e367,10015
835bc27c-65ab-4e75-87b2-b482885bfb8b,[TF123] DevOps check,424c36e5-f772-4627-872f-a6e9b707e367,10015
c13e422e-6eb6-4d5f-a694-94f6eba67d96,[TF124] [UAT 2.6] New Functionalities,424c36e5-f772-4627-872f-a6e9b707e367,10015
a3870a8e-f03c-41da-96ec-92c08bbdee1d,[TF125] [UAT 2.6] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
0e3cede3-6219-484d-8ce8-aa9d3a868cfa,[TF126] CA,424c36e5-f772-4627-872f-a6e9b707e367,10015
436db0e6-aa8d-487a-9747-825988a39239,[TF127] CA PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
c7870e82-b9b7-4a27-94e5-8d13be435509,[TF129] DACH,424c36e5-f772-4627-872f-a6e9b707e367,10015
9a46bb1f-af13-4cc3-a8ad-4c1b02833ed3,[TF130] US Hospitals,424c36e5-f772-4627-872f-a6e9b707e367,10015
86d07ead-d33a-49be-b7ef-021ed281c7a2,[TF131] PGC,424c36e5-f772-4627-872f-a6e9b707e367,10015
48c7704a-18e4-4d20-ae55-0ef14b31db4f,[TF132] PR,424c36e5-f772-4627-872f-a6e9b707e367,10015
f8e73f1f-921c-4959-af16-d872dac7a3d2,[TF133] US Retail,424c36e5-f772-4627-872f-a6e9b707e367,10015
fb2c560c-04f7-49d1-8861-0b0473929343,[TF134] CA,424c36e5-f772-4627-872f-a6e9b707e367,10015
1f15a769-ac45-4a22-9475-2e319523a20b,[TF135] CA PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
c88f7960-692f-43aa-a17b-ab6d8ece6222,[TF137] PGC,424c36e5-f772-4627-872f-a6e9b707e367,10015
728c3544-cbb3-470b-954a-ad69d401e953,[TF138] PR,424c36e5-f772-4627-872f-a6e9b707e367,10015
e52e4cc6-31c1-41b0-9e1b-2ae696fd7d2d,[TF139] US Retail,424c36e5-f772-4627-872f-a6e9b707e367,10015
15c1caf4-b4c1-4daf-858d-3475b43f18f8,[TF140] LA,424c36e5-f772-4627-872f-a6e9b707e367,10015
00e96ae9-76be-481b-af20-1f88baaae521,[TF141] Sanity Automation,424c36e5-f772-4627-872f-a6e9b707e367,10015
fc26b842-1a0e-4bf2-b1c1-e3d5e15bcb80,[TF143] LA,424c36e5-f772-4627-872f-a6e9b707e367,10015
eee4da7b-2dd0-436b-9b18-754c1f0b429e,[TF144] GR,424c36e5-f772-4627-872f-a6e9b707e367,10015
f673cef4-1ec8-43c6-ad66-9dd6a76b8ed9,[TF145] RELEASE 2.7,424c36e5-f772-4627-872f-a6e9b707e367,10015
b07f1968-a6eb-410e-8bcc-e267cfd9daf4,[TF146] [SIT 2.7] New Functionalities,424c36e5-f772-4627-872f-a6e9b707e367,10015
75d57594-1b70-4e1f-992b-0321d3b87007,[TF147] [SIT 2.7] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
b66f566f-f65d-4acf-9ab7-b585351847c1,[TF148] 2.7 Master Data Validation,424c36e5-f772-4627-872f-a6e9b707e367,10015
9b4a9e5a-0c88-429c-9b63-12a2b1046090,[TF149] [Updated] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
b5ee4614-45f8-4989-ba96-2e772d256241,[TF150] DevOps check,424c36e5-f772-4627-872f-a6e9b707e367,10015
46857db6-fbb4-4698-8fec-7085fd2d35f2,[TF151] Pre-UAT,424c36e5-f772-4627-872f-a6e9b707e367,10015
ee502a51-56df-40fb-b7fb-decd04a3a691,[TF152] Design Validation,424c36e5-f772-4627-872f-a6e9b707e367,10015
a53ae703-8c1c-4ea0-9380-db81b0821526,[TF153] UK/UK_PGP   TC Temporary Folder,424c36e5-f772-4627-872f-a6e9b707e367,10015
24057cfb-731f-40a2-9d26-a30034778206,[TF154] [UAT 2.7] New Functionalities,424c36e5-f772-4627-872f-a6e9b707e367,10015
2e646473-efc9-4014-a319-d4fd4537aca8,[TF155] [UAT 2.7] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
4f961a87-5ad6-4da2-ab93-a49d4793b80d,[TF157] PGC,424c36e5-f772-4627-872f-a6e9b707e367,10015
6303c58d-dbe2-416e-b6e6-1305aac7dcdb,[TF158] Argentina,424c36e5-f772-4627-872f-a6e9b707e367,10015
dde1eebf-0dc6-447a-9442-b1b366d6e824,[TF159] Colombia,424c36e5-f772-4627-872f-a6e9b707e367,10015
cf806192-fa29-437d-9ba9-9d3dbda4854d,[TF160] LADMAR GDM,424c36e5-f772-4627-872f-a6e9b707e367,10015
733ecbd9-e39a-480d-8185-c457a927d7b4,[TF161] LADMAR GDM US,424c36e5-f772-4627-872f-a6e9b707e367,10015
7505f65a-fc48-4183-9882-6506fab3714a,[TF162] AT Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
d7cd089b-bbee-464a-85d7-e0b90387d0cf,[TF163] AT Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
14631a79-ec8c-499c-9f48-78e264d1298f,[TF164] AT PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
bd400a88-b377-4043-8f33-49bc5a6fce24,[TF165] CH Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
5477f1b7-a042-4ebc-8b7d-f795c95579b8,[TF166] CH Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
bfefa7ac-e9df-41c8-9113-9303b61ff24f,[TF167] CA,424c36e5-f772-4627-872f-a6e9b707e367,10015
f295d05b-cc7c-4b45-b55e-235a5f88acf0,[TF168] CA PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
92e3f316-e6f1-496e-8a5c-9eea9183558c,[TF170] US GDM,424c36e5-f772-4627-872f-a6e9b707e367,10015
dd73554b-0b26-4a77-83d9-8a3581b70615,[TF171] US GRISC,424c36e5-f772-4627-872f-a6e9b707e367,10015
40ff09ad-1fe9-4fc2-915b-8d19d0fc9ed2,[TF172] US HOSP,424c36e5-f772-4627-872f-a6e9b707e367,10015
6678d124-88d7-4dcc-8aeb-7ed0f24be54b,[TF173] US PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
1053ac65-c402-4e0f-94f2-cee9704ff499,[TF174] CA PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
a040af80-3d94-48a4-9b87-098c35e3e008,[TF175] CA,424c36e5-f772-4627-872f-a6e9b707e367,10015
82a72d37-294c-4c21-8732-eb35f23dd0b1,[TF176] PR,424c36e5-f772-4627-872f-a6e9b707e367,10015
fb0785ea-6f9b-4286-924d-45a1df4d1da6,[TF177] US GDM,424c36e5-f772-4627-872f-a6e9b707e367,10015
41c0d815-7350-4e54-a680-5b4d9168349b,[TF178] US GRISC,424c36e5-f772-4627-872f-a6e9b707e367,10015
4dcc3060-2cdf-4c60-a679-4a3c4008a5ae,[TF179] US HOSP,424c36e5-f772-4627-872f-a6e9b707e367,10015
9134b831-b43e-4c56-89eb-3d27ace24bdf,[TF180] PGC,424c36e5-f772-4627-872f-a6e9b707e367,10015
198f3317-9d8a-4e47-896e-2d94e3008208,[TF182] UK PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
896ae417-775c-4ee9-982c-43cb6e09bdd9,[TF183] DE Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
fd8a2c02-a018-433d-83ac-652bd793be00,[TF184] DE Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
17d53091-f728-4209-9937-c214f8a112ab,[TF185] DE PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
ef69d14a-36e5-4b9b-8bf9-18d77446adc7,[TF186] LA,424c36e5-f772-4627-872f-a6e9b707e367,10015
57c732ec-3d26-48c7-84b0-26d3aead337b,[TF188] LA GDM,424c36e5-f772-4627-872f-a6e9b707e367,10015
6ab19416-5a6c-4849-af53-3dc686aa8acb,[TF189] Greece,424c36e5-f772-4627-872f-a6e9b707e367,10015
de40f54c-1b92-4403-967f-357ea5558dce,[TF192] RELEASE 2.8,424c36e5-f772-4627-872f-a6e9b707e367,10015
28310d0d-175e-4e92-a1ff-9c5ca29c76bb,[TF193] [SIT 2.8] New Functionalities,424c36e5-f772-4627-872f-a6e9b707e367,10015
6371ea00-c515-451f-9c74-73781296f408,[TF194] [SIT 2.8] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
1cb2d624-2201-45bc-9e09-bacf29de0976,[TF198] [SIT 2.8] Design Validation,424c36e5-f772-4627-872f-a6e9b707e367,10015
995108b2-67b7-48e5-a6dc-f623d755f4a5,[TF199] RELEASE 2.9,424c36e5-f772-4627-872f-a6e9b707e367,10015
31f7a62d-4aa5-451d-90d2-12faddb06cf4,[TF200] [SIT 2.9] New Functionalities,424c36e5-f772-4627-872f-a6e9b707e367,10015
0dcdbe3d-0050-4d21-958b-ad447f48b071,[TF201] [UAT 2.8] New Functionalities,424c36e5-f772-4627-872f-a6e9b707e367,10015
aebe5f57-a282-491e-9b22-2f0b137bc4be,[TF202] [UAT 2.8] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
4555ab51-5a35-46f1-a412-ed85de3ae9fe,[TF203] DACH DE Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
65100439-d8b5-4506-9041-46b3892cbd3f,[TF204] DACH DE Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
6a9be3ed-8d13-4910-b919-e938c41c7e89,[TF205] DACH DE PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
e96cf178-b349-4487-8427-cacbc1ddd745,[TF206] DACH CH Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
df929453-0b9e-4e00-b45d-efdf3b1fa70e,[TF207] DACH CH Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
8caf178d-3825-44c6-a077-fbb99a21dd4a,[TF208] DACH AT PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
796d7351-45d8-412c-8502-d74a12fa6c63,[TF210] DACH AT Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
3bc6b761-04ef-41da-a99d-8adec762b76e,[TF211] Greece,424c36e5-f772-4627-872f-a6e9b707e367,10015
79f68397-ad5a-47e2-b006-f3e87be9997a,[TF212] Greece Pharma,424c36e5-f772-4627-872f-a6e9b707e367,10015
a09a9bfd-86c7-4c4a-8700-de6c3a19e260,[TF213] Greece Pharma Mobile,424c36e5-f772-4627-872f-a6e9b707e367,10015
09192a60-1f8a-4ad0-b725-1ac2ae7ac194,[TF216] Canada,424c36e5-f772-4627-872f-a6e9b707e367,10015
d87d1b82-d8ea-4670-a481-dbffa1100dd6,[TF217] Canada PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
3c093593-4a67-4852-a579-547cf7f4ef7a,[TF218] Puerto Rico,424c36e5-f772-4627-872f-a6e9b707e367,10015
359a242a-a952-4fd8-9ae3-cd58fcce530c,[TF219] US PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
cf3be150-347c-479c-b715-fdeca27689ec,[TF220] US,424c36e5-f772-4627-872f-a6e9b707e367,10015
b0055a23-2602-46ac-99ce-69ba28e9e317,[TF221] Argentina,424c36e5-f772-4627-872f-a6e9b707e367,10015
a83e2941-161c-4a7f-a6a4-c322221d46f1,[TF222] Chile,424c36e5-f772-4627-872f-a6e9b707e367,10015
14620c3c-6385-4a04-816f-b8e4bb5b48c9,[TF224] Mexico,424c36e5-f772-4627-872f-a6e9b707e367,10015
a31236d4-570b-48c1-94b8-3dec4b35c339,[TF225] Peru,424c36e5-f772-4627-872f-a6e9b707e367,10015
c66924e5-8e92-4c04-9c3d-7832393bc087,[TF226] LADMAR FOM (UR & PR),424c36e5-f772-4627-872f-a6e9b707e367,10015
42a106eb-3dfc-412e-b9ef-23061aa32a3f,[TF227] Costa Rica,424c36e5-f772-4627-872f-a6e9b707e367,10015
60cbd427-2735-43e2-9bb7-03b373ad64a0,[TF228] Ecuador,424c36e5-f772-4627-872f-a6e9b707e367,10015
14107916-654a-44ea-9596-724dbdf18fe5,[TF229] LADMAR GDM,424c36e5-f772-4627-872f-a6e9b707e367,10015
ab2bb878-4e41-42f8-a42f-94c0da3ac0d8,[TF230] LADMAR GDM US,424c36e5-f772-4627-872f-a6e9b707e367,10015
ef2be4e5-ea63-4f1c-854c-e4d6db646ba9,[TF231] Guatemala,424c36e5-f772-4627-872f-a6e9b707e367,10015
d93746ac-a67d-44b8-a06b-5624b9c411fd,[TF233] PGC,424c36e5-f772-4627-872f-a6e9b707e367,10015
c0e2ff82-fd17-4160-b6cc-c2bbf4995b83,[TF234] DACH DE Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
f17f2dd8-6069-46b8-85da-fb14445b72a8,[TF235] DACH DE Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
efb5af23-3067-4eb7-8332-51f33f031a6e,[TF237] DACH CH Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
00ba65fc-9e74-4a17-8368-8c30319cb6a5,[TF238] DACH CH Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
c817b654-1225-4f55-a02d-8e77f8b4f64b,[TF239] DACH AT PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
c063879f-1c76-466d-977d-e13a8e3c4e0e,[TF240] DACH AT Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
be7ce008-d839-4f4a-bded-7edf56c22ec1,[TF241] DACH AT Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
fbeea727-0c4f-4978-a0f7-b6ba451dd793,[TF242] Greece,424c36e5-f772-4627-872f-a6e9b707e367,10015
c111bfe7-09d2-4182-9634-7965b4be730b,[TF243] Greece Pharma,424c36e5-f772-4627-872f-a6e9b707e367,10015
71abc4e7-1a48-4aae-81ac-1c77acf287d7,[TF244] Greece Pharma Mobile,424c36e5-f772-4627-872f-a6e9b707e367,10015
003a5d0f-c130-4e1c-ad03-a53e9cceef36,[TF247] Canada,424c36e5-f772-4627-872f-a6e9b707e367,10015
6fac8bd1-308a-42c4-9366-7a5e2d8d6e25,[TF248] Canada PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
3afb8567-cc78-48e6-a3f3-26d6aa1c3bdb,[TF249] Puerto Rico,424c36e5-f772-4627-872f-a6e9b707e367,10015
3185ea9f-1df1-4d18-9273-ea803cc7fa46,[TF251] US,424c36e5-f772-4627-872f-a6e9b707e367,10015
c86fc4fa-87e5-4b5b-b5e2-078972f7d638,[TF252] Argentina,424c36e5-f772-4627-872f-a6e9b707e367,10015
52235416-7242-4784-b617-97cf61599bb1,[TF253] Chile,424c36e5-f772-4627-872f-a6e9b707e367,10015
f168d370-8584-4e54-93fd-a20fac4313dd,[TF254] Colombia,424c36e5-f772-4627-872f-a6e9b707e367,10015
1215c21e-1c16-4764-a746-57dd39ec083d,[TF255] Mexico,424c36e5-f772-4627-872f-a6e9b707e367,10015
5ec7348e-e201-4120-b48d-bad51753893b,[TF256] Peru,424c36e5-f772-4627-872f-a6e9b707e367,10015
d06e33c3-487a-4f19-9e18-c87c81ec26c7,[TF257] LADMAR FOM (UR & PR),424c36e5-f772-4627-872f-a6e9b707e367,10015
4ac3ce09-378b-4fa1-a602-cec1d5f13492,[TF258] Costa Rica,424c36e5-f772-4627-872f-a6e9b707e367,10015
d720b6a5-7896-4ac5-9091-7c1647b6f58b,[TF259] Ecuador,424c36e5-f772-4627-872f-a6e9b707e367,10015
aeb76702-7879-4f1d-b3b0-1df90f2339e7,[TF260] LADMAR GDM,424c36e5-f772-4627-872f-a6e9b707e367,10015
7383d5fa-4e50-4ce3-8325-e3262959c3f6,[TF261] LADMAR GDM US,424c36e5-f772-4627-872f-a6e9b707e367,10015
9933782e-ca11-4888-a42a-27b9b8bba8bc,[TF262] Guatemala,424c36e5-f772-4627-872f-a6e9b707e367,10015
ed876281-50e8-4384-aaba-faaf35094a38,[TF265] [UAT 2.8] L2,424c36e5-f772-4627-872f-a6e9b707e367,10015
670157eb-949a-4e42-86f0-226224ce169e,[TF266] [SIT 2.9] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
b0a78cdc-40d7-4c32-812a-c892c04649f4,[TF268] RELEASE 2.10,424c36e5-f772-4627-872f-a6e9b707e367,10015
874a0a3c-1958-4a17-a6e3-5be2cfc7bf70,[TF269] [SIT 2.10] New Functionalities,424c36e5-f772-4627-872f-a6e9b707e367,10015
8b62e947-9cda-40fc-abfe-c1c17fa4612b,[TF270] [SIT 2.10] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
a683c1a5-d9d3-4a79-b21d-d4de4d5ab6f8,[TF271] [UAT 2.9] New Functionalities,424c36e5-f772-4627-872f-a6e9b707e367,10015
6b284a3b-a845-44bf-b9e8-b330397d89c3,[TF272] [UAT 2.9] Regression,424c36e5-f772-4627-872f-a6e9b707e367,10015
374b5c89-a43f-4405-90d1-dc113ec95d7e,[TF273] DACH DE Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
b036d042-f536-43b0-9e97-479bc2a90aef,[TF274] DACH DE Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
aa83f2d5-4810-41dc-b3de-0032bd14a45b,[TF275] DACH DE PGP,424c36e5-f772-4627-872f-a6e9b707e367,10015
b57e1ce6-2e14-4abd-81d8-71655f528d60,[TF276] DACH CH Non-Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
17d1dbad-db2a-4322-8b9f-7486d3237771,[TF277] DACH CH Food,424c36e5-f772-4627-872f-a6e9b707e367,10015
